,id,Age
28082,102133,15
28083,102134,9
28084,102135,11
28085,102136,11
28086,102137,9
28087,102138,9
28088,102139,7
28089,102140,9
28090,102141,8
28091,102142,8
28092,102143,6
28093,102144,8
28094,102145,10
28095,102146,6
28096,102147,11
28097,102148,8
28098,102149,6
28099,102150,10
28100,102151,15
28101,102152,9
28102,102153,11
28103,102154,19
28104,102155,10
28105,102156,11
28106,102157,9
28107,102158,8
28108,102159,10
28109,102160,12
28110,102161,9
28111,102162,10
28112,102163,9
28113,102164,11
28114,102165,6
28115,102166,12
28116,102167,6
28117,102168,13
28118,102169,9
28119,102170,11
28120,102171,6
28121,102172,10
28122,102173,6
28123,102174,15
28124,102175,7
28125,102176,11
28126,102177,6
28127,102178,13
28128,102179,10
28129,102180,11
28130,102181,8
28131,102182,10
28132,102183,12
28133,102184,11
28134,102185,11
28135,102186,8
28136,102187,8
28137,102188,12
28138,102189,18
28139,102190,9
28140,102191,10
28141,102192,9
28142,102193,11
28143,102194,11
28144,102195,11
28145,102196,5
28146,102197,10
28147,102198,10
28148,102199,13
28149,102200,10
28150,102201,11
28151,102202,15
28152,102203,9
28153,102204,14
28154,102205,12
28155,102206,9
28156,102207,8
28157,102208,11
28158,102209,10
28159,102210,14
28160,102211,9
28161,102212,11
28162,102213,10
28163,102214,9
28164,102215,13
28165,102216,10
28166,102217,10
28167,102218,10
28168,102219,8
28169,102220,12
28170,102221,9
28171,102222,8
28172,102223,11
28173,102224,6
28174,102225,7
28175,102226,9
28176,102227,12
28177,102228,7
28178,102229,12
28179,102230,12
28180,102231,11
28181,102232,8
28182,102233,6
28183,102234,4
28184,102235,10
28185,102236,6
28186,102237,11
28187,102238,11
28188,102239,9
28189,102240,10
28190,102241,5
28191,102242,8
28192,102243,6
28193,102244,11
28194,102245,11
28195,102246,11
28196,102247,5
28197,102248,10
28198,102249,8
28199,102250,7
28200,102251,12
28201,102252,9
28202,102253,11
28203,102254,10
28204,102255,13
28205,102256,10
28206,102257,17
28207,102258,10
28208,102259,9
28209,102260,12
28210,102261,11
28211,102262,10
28212,102263,7
28213,102264,6
28214,102265,19
28215,102266,5
28216,102267,6
28217,102268,9
28218,102269,12
28219,102270,8
28220,102271,10
28221,102272,12
28222,102273,9
28223,102274,10
28224,102275,10
28225,102276,9
28226,102277,13
28227,102278,8
28228,102279,13
28229,102280,10
28230,102281,8
28231,102282,9
28232,102283,12
28233,102284,12
28234,102285,8
28235,102286,8
28236,102287,6
28237,102288,12
28238,102289,11
28239,102290,10
28240,102291,11
28241,102292,7
28242,102293,6
28243,102294,11
28244,102295,8
28245,102296,10
28246,102297,10
28247,102298,10
28248,102299,9
28249,102300,9
28250,102301,9
28251,102302,9
28252,102303,10
28253,102304,9
28254,102305,10
28255,102306,10
28256,102307,11
28257,102308,7
28258,102309,12
28259,102310,10
28260,102311,9
28261,102312,7
28262,102313,11
28263,102314,10
28264,102315,7
28265,102316,8
28266,102317,9
28267,102318,9
28268,102319,15
28269,102320,11
28270,102321,13
28271,102322,10
28272,102323,11
28273,102324,14
28274,102325,13
28275,102326,15
28276,102327,9
28277,102328,6
28278,102329,11
28279,102330,10
28280,102331,11
28281,102332,7
28282,102333,10
28283,102334,10
28284,102335,8
28285,102336,10
28286,102337,11
28287,102338,11
28288,102339,9
28289,102340,9
28290,102341,8
28291,102342,11
28292,102343,7
28293,102344,8
28294,102345,14
28295,102346,11
28296,102347,4
28297,102348,6
28298,102349,9
28299,102350,11
28300,102351,10
28301,102352,6
28302,102353,11
28303,102354,10
28304,102355,9
28305,102356,10
28306,102357,11
28307,102358,10
28308,102359,9
28309,102360,13
28310,102361,11
28311,102362,9
28312,102363,11
28313,102364,7
28314,102365,7
28315,102366,8
28316,102367,9
28317,102368,7
28318,102369,10
28319,102370,7
28320,102371,11
28321,102372,6
28322,102373,11
28323,102374,6
28324,102375,8
28325,102376,12
28326,102377,9
28327,102378,4
28328,102379,9
28329,102380,8
28330,102381,5
28331,102382,10
28332,102383,10
28333,102384,9
28334,102385,11
28335,102386,8
28336,102387,9
28337,102388,9
28338,102389,9
28339,102390,9
28340,102391,7
28341,102392,6
28342,102393,7
28343,102394,10
28344,102395,8
28345,102396,9
28346,102397,12
28347,102398,6
28348,102399,6
28349,102400,11
28350,102401,7
28351,102402,9
28352,102403,9
28353,102404,5
28354,102405,5
28355,102406,7
28356,102407,7
28357,102408,10
28358,102409,10
28359,102410,10
28360,102411,8
28361,102412,7
28362,102413,11
28363,102414,10
28364,102415,11
28365,102416,12
28366,102417,10
28367,102418,5
28368,102419,11
28369,102420,10
28370,102421,10
28371,102422,10
28372,102423,6
28373,102424,12
28374,102425,6
28375,102426,9
28376,102427,7
28377,102428,7
28378,102429,11
28379,102430,7
28380,102431,8
28381,102432,10
28382,102433,13
28383,102434,9
28384,102435,11
28385,102436,8
28386,102437,9
28387,102438,11
28388,102439,9
28389,102440,10
28390,102441,12
28391,102442,8
28392,102443,11
28393,102444,10
28394,102445,9
28395,102446,15
28396,102447,9
28397,102448,11
28398,102449,8
28399,102450,8
28400,102451,6
28401,102452,11
28402,102453,10
28403,102454,11
28404,102455,12
28405,102456,7
28406,102457,9
28407,102458,8
28408,102459,10
28409,102460,13
28410,102461,8
28411,102462,15
28412,102463,11
28413,102464,16
28414,102465,12
28415,102466,9
28416,102467,11
28417,102468,11
28418,102469,6
28419,102470,9
28420,102471,14
28421,102472,12
28422,102473,12
28423,102474,11
28424,102475,11
28425,102476,10
28426,102477,10
28427,102478,12
28428,102479,5
28429,102480,15
28430,102481,9
28431,102482,7
28432,102483,10
28433,102484,12
28434,102485,9
28435,102486,6
28436,102487,10
28437,102488,6
28438,102489,11
28439,102490,9
28440,102491,8
28441,102492,11
28442,102493,13
28443,102494,10
28444,102495,10
28445,102496,12
28446,102497,8
28447,102498,8
28448,102499,6
28449,102500,11
28450,102501,6
28451,102502,12
28452,102503,9
28453,102504,6
28454,102505,14
28455,102506,9
28456,102507,12
28457,102508,10
28458,102509,13
28459,102510,16
28460,102511,13
28461,102512,10
28462,102513,8
28463,102514,8
28464,102515,10
28465,102516,8
28466,102517,7
28467,102518,11
28468,102519,13
28469,102520,9
28470,102521,7
28471,102522,11
28472,102523,9
28473,102524,7
28474,102525,6
28475,102526,8
28476,102527,7
28477,102528,10
28478,102529,10
28479,102530,8
28480,102531,11
28481,102532,6
28482,102533,9
28483,102534,7
28484,102535,10
28485,102536,12
28486,102537,10
28487,102538,10
28488,102539,5
28489,102540,11
28490,102541,10
28491,102542,11
28492,102543,17
28493,102544,8
28494,102545,8
28495,102546,10
28496,102547,8
28497,102548,10
28498,102549,11
28499,102550,18
28500,102551,10
28501,102552,6
28502,102553,10
28503,102554,10
28504,102555,9
28505,102556,10
28506,102557,13
28507,102558,16
28508,102559,5
28509,102560,8
28510,102561,8
28511,102562,8
28512,102563,11
28513,102564,10
28514,102565,8
28515,102566,6
28516,102567,10
28517,102568,8
28518,102569,11
28519,102570,11
28520,102571,11
28521,102572,9
28522,102573,9
28523,102574,9
28524,102575,9
28525,102576,10
28526,102577,11
28527,102578,10
28528,102579,10
28529,102580,6
28530,102581,11
28531,102582,10
28532,102583,17
28533,102584,8
28534,102585,14
28535,102586,6
28536,102587,10
28537,102588,8
28538,102589,11
28539,102590,13
28540,102591,10
28541,102592,8
28542,102593,9
28543,102594,9
28544,102595,5
28545,102596,7
28546,102597,6
28547,102598,8
28548,102599,10
28549,102600,10
28550,102601,6
28551,102602,10
28552,102603,9
28553,102604,9
28554,102605,10
28555,102606,11
28556,102607,10
28557,102608,9
28558,102609,10
28559,102610,11
28560,102611,9
28561,102612,9
28562,102613,10
28563,102614,10
28564,102615,6
28565,102616,13
28566,102617,10
28567,102618,9
28568,102619,12
28569,102620,11
28570,102621,5
28571,102622,10
28572,102623,9
28573,102624,6
28574,102625,9
28575,102626,10
28576,102627,10
28577,102628,11
28578,102629,7
28579,102630,11
28580,102631,10
28581,102632,6
28582,102633,15
28583,102634,8
28584,102635,10
28585,102636,10
28586,102637,11
28587,102638,9
28588,102639,11
28589,102640,8
28590,102641,11
28591,102642,7
28592,102643,8
28593,102644,12
28594,102645,11
28595,102646,10
28596,102647,8
28597,102648,11
28598,102649,10
28599,102650,10
28600,102651,5
28601,102652,9
28602,102653,13
28603,102654,8
28604,102655,8
28605,102656,15
28606,102657,11
28607,102658,9
28608,102659,10
28609,102660,12
28610,102661,10
28611,102662,13
28612,102663,12
28613,102664,8
28614,102665,11
28615,102666,10
28616,102667,12
28617,102668,10
28618,102669,10
28619,102670,6
28620,102671,6
28621,102672,7
28622,102673,9
28623,102674,10
28624,102675,10
28625,102676,7
28626,102677,9
28627,102678,8
28628,102679,13
28629,102680,10
28630,102681,10
28631,102682,10
28632,102683,11
28633,102684,6
28634,102685,10
28635,102686,10
28636,102687,10
28637,102688,10
28638,102689,8
28639,102690,10
28640,102691,4
28641,102692,11
28642,102693,11
28643,102694,7
28644,102695,7
28645,102696,10
28646,102697,13
28647,102698,11
28648,102699,10
28649,102700,5
28650,102701,10
28651,102702,7
28652,102703,14
28653,102704,11
28654,102705,11
28655,102706,14
28656,102707,10
28657,102708,8
28658,102709,11
28659,102710,13
28660,102711,10
28661,102712,11
28662,102713,9
28663,102714,9
28664,102715,14
28665,102716,6
28666,102717,8
28667,102718,10
28668,102719,13
28669,102720,8
28670,102721,14
28671,102722,11
28672,102723,5
28673,102724,10
28674,102725,9
28675,102726,11
28676,102727,6
28677,102728,6
28678,102729,8
28679,102730,5
28680,102731,13
28681,102732,13
28682,102733,10
28683,102734,7
28684,102735,17
28685,102736,9
28686,102737,8
28687,102738,11
28688,102739,11
28689,102740,12
28690,102741,16
28691,102742,11
28692,102743,10
28693,102744,9
28694,102745,10
28695,102746,7
28696,102747,11
28697,102748,11
28698,102749,12
28699,102750,8
28700,102751,11
28701,102752,11
28702,102753,10
28703,102754,9
28704,102755,14
28705,102756,10
28706,102757,10
28707,102758,12
28708,102759,7
28709,102760,8
28710,102761,13
28711,102762,9
28712,102763,8
28713,102764,9
28714,102765,9
28715,102766,10
28716,102767,11
28717,102768,11
28718,102769,9
28719,102770,10
28720,102771,9
28721,102772,12
28722,102773,8
28723,102774,10
28724,102775,12
28725,102776,8
28726,102777,7
28727,102778,7
28728,102779,13
28729,102780,10
28730,102781,9
28731,102782,10
28732,102783,11
28733,102784,9
28734,102785,9
28735,102786,10
28736,102787,6
28737,102788,5
28738,102789,11
28739,102790,9
28740,102791,10
28741,102792,11
28742,102793,8
28743,102794,10
28744,102795,10
28745,102796,9
28746,102797,11
28747,102798,15
28748,102799,7
28749,102800,6
28750,102801,10
28751,102802,12
28752,102803,8
28753,102804,4
28754,102805,10
28755,102806,13
28756,102807,12
28757,102808,10
28758,102809,9
28759,102810,16
28760,102811,10
28761,102812,9
28762,102813,10
28763,102814,14
28764,102815,12
28765,102816,10
28766,102817,10
28767,102818,10
28768,102819,8
28769,102820,12
28770,102821,11
28771,102822,8
28772,102823,10
28773,102824,7
28774,102825,10
28775,102826,12
28776,102827,10
28777,102828,10
28778,102829,7
28779,102830,11
28780,102831,9
28781,102832,11
28782,102833,10
28783,102834,7
28784,102835,12
28785,102836,8
28786,102837,8
28787,102838,4
28788,102839,9
28789,102840,11
28790,102841,4
28791,102842,9
28792,102843,11
28793,102844,12
28794,102845,11
28795,102846,9
28796,102847,10
28797,102848,15
28798,102849,11
28799,102850,15
28800,102851,8
28801,102852,10
28802,102853,11
28803,102854,11
28804,102855,10
28805,102856,8
28806,102857,12
28807,102858,15
28808,102859,10
28809,102860,13
28810,102861,10
28811,102862,10
28812,102863,7
28813,102864,10
28814,102865,11
28815,102866,9
28816,102867,9
28817,102868,6
28818,102869,12
28819,102870,11
28820,102871,10
28821,102872,11
28822,102873,10
28823,102874,10
28824,102875,10
28825,102876,10
28826,102877,8
28827,102878,7
28828,102879,5
28829,102880,9
28830,102881,9
28831,102882,9
28832,102883,11
28833,102884,7
28834,102885,7
28835,102886,8
28836,102887,9
28837,102888,4
28838,102889,8
28839,102890,8
28840,102891,11
28841,102892,6
28842,102893,9
28843,102894,11
28844,102895,11
28845,102896,12
28846,102897,10
28847,102898,11
28848,102899,10
28849,102900,9
28850,102901,10
28851,102902,10
28852,102903,5
28853,102904,8
28854,102905,12
28855,102906,5
28856,102907,12
28857,102908,9
28858,102909,10
28859,102910,9
28860,102911,11
28861,102912,5
28862,102913,9
28863,102914,9
28864,102915,14
28865,102916,12
28866,102917,8
28867,102918,7
28868,102919,6
28869,102920,7
28870,102921,11
28871,102922,14
28872,102923,10
28873,102924,10
28874,102925,10
28875,102926,10
28876,102927,12
28877,102928,6
28878,102929,9
28879,102930,8
28880,102931,13
28881,102932,11
28882,102933,6
28883,102934,12
28884,102935,6
28885,102936,8
28886,102937,9
28887,102938,11
28888,102939,6
28889,102940,6
28890,102941,6
28891,102942,9
28892,102943,14
28893,102944,6
28894,102945,9
28895,102946,11
28896,102947,9
28897,102948,10
28898,102949,10
28899,102950,9
28900,102951,8
28901,102952,8
28902,102953,10
28903,102954,9
28904,102955,10
28905,102956,7
28906,102957,9
28907,102958,10
28908,102959,19
28909,102960,11
28910,102961,5
28911,102962,7
28912,102963,10
28913,102964,9
28914,102965,11
28915,102966,9
28916,102967,10
28917,102968,9
28918,102969,13
28919,102970,12
28920,102971,9
28921,102972,11
28922,102973,12
28923,102974,10
28924,102975,10
28925,102976,12
28926,102977,8
28927,102978,10
28928,102979,11
28929,102980,11
28930,102981,12
28931,102982,11
28932,102983,8
28933,102984,12
28934,102985,9
28935,102986,10
28936,102987,13
28937,102988,10
28938,102989,7
28939,102990,11
28940,102991,9
28941,102992,7
28942,102993,11
28943,102994,7
28944,102995,14
28945,102996,14
28946,102997,12
28947,102998,10
28948,102999,5
28949,103000,8
28950,103001,9
28951,103002,11
28952,103003,6
28953,103004,11
28954,103005,9
28955,103006,11
28956,103007,15
28957,103008,7
28958,103009,11
28959,103010,9
28960,103011,13
28961,103012,14
28962,103013,7
28963,103014,5
28964,103015,10
28965,103016,4
28966,103017,8
28967,103018,10
28968,103019,11
28969,103020,12
28970,103021,9
28971,103022,11
28972,103023,11
28973,103024,14
28974,103025,12
28975,103026,7
28976,103027,10
28977,103028,8
28978,103029,9
28979,103030,10
28980,103031,10
28981,103032,14
28982,103033,7
28983,103034,7
28984,103035,9
28985,103036,10
28986,103037,11
28987,103038,9
28988,103039,8
28989,103040,11
28990,103041,9
28991,103042,5
28992,103043,11
28993,103044,10
28994,103045,6
28995,103046,8
28996,103047,12
28997,103048,10
28998,103049,7
28999,103050,11
29000,103051,10
29001,103052,7
29002,103053,13
29003,103054,8
29004,103055,12
29005,103056,11
29006,103057,9
29007,103058,10
29008,103059,11
29009,103060,4
29010,103061,10
29011,103062,10
29012,103063,8
29013,103064,11
29014,103065,11
29015,103066,9
29016,103067,10
29017,103068,8
29018,103069,10
29019,103070,10
29020,103071,9
29021,103072,9
29022,103073,8
29023,103074,11
29024,103075,13
29025,103076,10
29026,103077,9
29027,103078,10
29028,103079,10
29029,103080,9
29030,103081,9
29031,103082,9
29032,103083,13
29033,103084,9
29034,103085,10
29035,103086,11
29036,103087,9
29037,103088,9
29038,103089,7
29039,103090,9
29040,103091,12
29041,103092,9
29042,103093,10
29043,103094,11
29044,103095,11
29045,103096,16
29046,103097,10
29047,103098,11
29048,103099,17
29049,103100,12
29050,103101,9
29051,103102,9
29052,103103,9
29053,103104,9
29054,103105,9
29055,103106,11
29056,103107,9
29057,103108,10
29058,103109,9
29059,103110,8
29060,103111,8
29061,103112,8
29062,103113,14
29063,103114,10
29064,103115,11
29065,103116,11
29066,103117,7
29067,103118,8
29068,103119,9
29069,103120,8
29070,103121,8
29071,103122,11
29072,103123,15
29073,103124,9
29074,103125,11
29075,103126,11
29076,103127,8
29077,103128,10
29078,103129,11
29079,103130,11
29080,103131,9
29081,103132,10
29082,103133,14
29083,103134,10
29084,103135,8
29085,103136,10
29086,103137,8
29087,103138,10
29088,103139,9
29089,103140,12
29090,103141,11
29091,103142,11
29092,103143,8
29093,103144,12
29094,103145,7
29095,103146,8
29096,103147,10
29097,103148,11
29098,103149,7
29099,103150,9
29100,103151,6
29101,103152,11
29102,103153,7
29103,103154,8
29104,103155,12
29105,103156,12
29106,103157,9
29107,103158,9
29108,103159,7
29109,103160,15
29110,103161,7
29111,103162,16
29112,103163,13
29113,103164,13
29114,103165,14
29115,103166,14
29116,103167,8
29117,103168,11
29118,103169,9
29119,103170,9
29120,103171,10
29121,103172,11
29122,103173,12
29123,103174,10
29124,103175,11
29125,103176,4
29126,103177,15
29127,103178,5
29128,103179,9
29129,103180,7
29130,103181,10
29131,103182,10
29132,103183,12
29133,103184,9
29134,103185,7
29135,103186,7
29136,103187,7
29137,103188,9
29138,103189,7
29139,103190,14
29140,103191,11
29141,103192,9
29142,103193,9
29143,103194,13
29144,103195,10
29145,103196,7
29146,103197,9
29147,103198,11
29148,103199,8
29149,103200,9
29150,103201,13
29151,103202,8
29152,103203,11
29153,103204,6
29154,103205,9
29155,103206,12
29156,103207,6
29157,103208,7
29158,103209,10
29159,103210,13
29160,103211,8
29161,103212,16
29162,103213,4
29163,103214,10
29164,103215,11
29165,103216,16
29166,103217,9
29167,103218,8
29168,103219,10
29169,103220,9
29170,103221,11
29171,103222,9
29172,103223,17
29173,103224,9
29174,103225,11
29175,103226,8
29176,103227,8
29177,103228,11
29178,103229,9
29179,103230,13
29180,103231,8
29181,103232,9
29182,103233,10
29183,103234,10
29184,103235,11
29185,103236,10
29186,103237,15
29187,103238,12
29188,103239,7
29189,103240,10
29190,103241,8
29191,103242,10
29192,103243,10
29193,103244,8
29194,103245,5
29195,103246,10
29196,103247,12
29197,103248,8
29198,103249,16
29199,103250,9
29200,103251,8
29201,103252,8
29202,103253,7
29203,103254,10
29204,103255,10
29205,103256,10
29206,103257,9
29207,103258,8
29208,103259,7
29209,103260,9
29210,103261,11
29211,103262,7
29212,103263,11
29213,103264,10
29214,103265,8
29215,103266,8
29216,103267,8
29217,103268,11
29218,103269,10
29219,103270,11
29220,103271,13
29221,103272,8
29222,103273,10
29223,103274,7
29224,103275,10
