title:P                                                                               , recorded:02.07.20 11.08.55, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
16,0,4212.82041,4203.07682,4212.82041,4174.358872,4218.974256,4223.58964,4223.58964,4227.179384,4217.948615,4223.07682,4215.384512,4238.974255,4205.640923,4223.07682
17,0,4208.717846,4196.410154,4207.692205,4169.743488,4212.307589,4226.153743,4225.128102,4226.153743,4216.922974,4215.897333,4207.692205,4232.307589,4201.025538,4213.33323
18,0,4209.230666,4197.948615,4208.717846,4172.820411,4216.410153,4233.33323,4231.281948,4231.281948,4220.512717,4219.487076,4213.33323,4234.871691,4205.128102,4212.307589
19,0,4207.179384,4194.358872,4207.692205,4165.640924,4219.999897,4229.743486,4229.743486,4229.230666,4217.948615,4221.538358,4217.435794,4228.205025,4202.051179,4207.179384
20,0,4206.666564,4189.743487,4205.640923,4160.512719,4217.948615,4223.07682,4222.051179,4219.487076,4211.794769,4216.410153,4212.307589,4221.538358,4191.281949,4205.128102
21,0,4208.717846,4189.230667,4209.743487,4166.666565,4210.769128,4221.538358,4216.922974,4210.769128,4207.179384,4207.179384,4201.538359,4221.538358,4187.692205,4205.640923
22,0,4209.230666,4190.769128,4213.33323,4167.692206,4208.717846,4222.051179,4217.435794,4213.33323,4209.230666,4199.487077,4198.974256,4220.512717,4193.846051,4203.07682
23,0,4212.307589,4197.435795,4214.871692,4170.256308,4217.435794,4222.563999,4214.358871,4217.435794,4213.33323,4199.487077,4203.589641,4222.563999,4196.922974,4206.153743
24,0,4223.07682,4209.230666,4223.07682,4186.666564,4227.179384,4228.205025,4216.922974,4218.461435,4217.435794,4212.82041,4213.846051,4232.820409,4200.512718,4219.999897
25,0,4225.128102,4207.179384,4224.615281,4185.640923,4222.051179,4228.717845,4223.07682,4219.487076,4216.922974,4215.384512,4215.384512,4232.820409,4203.07682,4223.58964
26,0,4218.974256,4205.128102,4221.025538,4173.846052,4217.948615,4224.615281,4222.563999,4224.102461,4215.897333,4206.153743,4207.179384,4229.743486,4202.051179,4217.948615
27,0,4213.846051,4211.794769,4222.563999,4176.410154,4217.948615,4223.58964,4217.948615,4225.128102,4216.410153,4207.179384,4202.051179,4233.84605,4198.974256,4217.948615
28,0,4212.82041,4213.33323,4226.153743,4183.589641,4214.871692,4224.615281,4217.948615,4222.051179,4220.512717,4212.307589,4208.717846,4231.281948,4201.538359,4219.487076
29,0,4214.358871,4206.666564,4220.512717,4177.948616,4210.769128,4219.999897,4217.948615,4215.897333,4219.487076,4206.666564,4212.307589,4221.538358,4202.564,4212.82041
30,0,4213.846051,4208.717846,4219.487076,4178.974257,4213.846051,4224.615281,4218.974256,4212.307589,4214.358871,4205.640923,4210.256307,4223.07682,4201.025538,4210.256307
31,0,4214.871692,4213.33323,4227.692204,4190.769128,4219.487076,4231.794768,4218.974256,4210.769128,4215.897333,4212.307589,4214.871692,4229.230666,4203.589641,4214.871692
32,0,4219.487076,4212.82041,4233.33323,4194.358872,4221.538358,4228.205025,4217.948615,4213.33323,4222.051179,4219.999897,4222.563999,4235.384512,4213.846051,4222.051179
33,0,4223.58964,4211.281948,4235.897332,4190.256308,4219.487076,4224.615281,4219.487076,4219.999897,4221.538358,4222.563999,4223.07682,4241.538358,4217.948615,4229.743486
34,0,4220.512717,4210.769128,4239.487076,4189.230667,4216.410153,4225.640922,4220.512717,4220.512717,4217.435794,4219.999897,4219.487076,4243.076819,4210.769128,4230.769127
35,0,4215.384512,4200.512718,4236.922973,4184.102462,4203.07682,4219.487076,4214.358871,4214.871692,4216.410153,4212.82041,4216.410153,4234.358871,4207.692205,4225.128102
36,0,4215.897333,4194.871692,4228.717845,4180.512718,4193.333231,4212.307589,4209.743487,4212.307589,4213.33323,4210.256307,4216.922974,4228.717845,4210.256307,4226.153743
37,0,4223.07682,4209.743487,4229.230666,4195.384513,4208.205025,4219.487076,4216.922974,4218.461435,4221.025538,4223.58964,4219.487076,4234.871691,4212.307589,4236.922973
38,0,4224.615281,4213.846051,4231.794768,4197.435795,4217.435794,4224.615281,4220.512717,4221.538358,4230.256307,4229.743486,4215.384512,4235.897332,4209.743487,4233.84605
39,0,4217.435794,4204.615282,4224.615281,4181.025539,4208.717846,4219.999897,4215.897333,4217.435794,4228.205025,4223.07682,4214.871692,4227.692204,4212.82041,4222.051179
40,0,4217.435794,4206.666564,4224.102461,4179.487077,4208.717846,4219.487076,4214.358871,4213.846051,4222.563999,4219.999897,4224.615281,4227.692204,4222.563999,4224.102461
41,0,4225.640922,4213.33323,4231.794768,4190.256308,4214.358871,4221.025538,4217.435794,4211.794769,4221.538358,4223.07682,4227.179384,4235.384512,4223.07682,4232.820409
42,0,4219.999897,4206.153743,4229.230666,4185.640923,4208.717846,4215.897333,4214.871692,4207.692205,4215.897333,4218.461435,4213.33323,4227.179384,4210.769128,4226.666563
43,0,4213.846051,4206.153743,4223.58964,4187.179385,4212.307589,4214.358871,4211.281948,4208.717846,4212.82041,4216.410153,4210.769128,4219.487076,4210.769128,4220.512717
44,0,4216.922974,4207.179384,4219.487076,4189.743487,4215.384512,4216.410153,4210.256307,4210.769128,4215.384512,4218.974256,4214.871692,4222.563999,4215.897333,4218.461435
45,0,4216.922974,4201.538359,4215.897333,4183.076821,4209.230666,4216.410153,4212.307589,4212.307589,4214.871692,4220.512717,4215.897333,4223.58964,4211.281948,4217.435794
46,0,4213.846051,4205.128102,4212.82041,4189.230667,4209.230666,4216.410153,4213.33323,4218.461435,4214.358871,4221.025538,4213.33323,4223.58964,4209.230666,4217.435794
47,0,4214.871692,4210.769128,4212.307589,4199.487077,4215.384512,4218.461435,4215.384512,4222.563999,4218.461435,4223.07682,4215.384512,4227.179384,4216.922974,4222.051179
48,0,4215.897333,4204.102461,4215.384512,4191.794769,4211.794769,4216.410153,4212.82041,4214.358871,4215.384512,4222.051179,4225.640922,4229.230666,4219.487076,4228.717845
49,0,4215.897333,4203.589641,4221.025538,4187.179385,4207.179384,4213.846051,4210.769128,4202.564,4208.717846,4215.897333,4228.717845,4229.230666,4217.435794,4232.307589
50,0,4216.922974,4209.743487,4219.487076,4190.256308,4210.769128,4213.33323,4212.82041,4199.999897,4209.743487,4209.230666,4222.051179,4227.692204,4214.358871,4225.128102
51,0,4216.922974,4207.179384,4215.897333,4191.794769,4218.974256,4216.922974,4216.410153,4207.692205,4214.871692,4212.307589,4216.922974,4230.769127,4211.794769,4218.461435
52,0,4217.435794,4202.564,4217.948615,4189.743487,4223.58964,4218.974256,4216.922974,4216.410153,4215.897333,4218.974256,4214.871692,4233.33323,4212.307589,4220.512717
53,0,4218.974256,4204.102461,4219.487076,4188.717846,4219.999897,4219.487076,4215.384512,4215.384512,4214.871692,4219.999897,4217.948615,4229.230666,4216.410153,4223.58964
54,0,4219.999897,4205.128102,4217.948615,4190.256308,4219.487076,4218.974256,4214.871692,4211.794769,4216.410153,4219.999897,4222.563999,4238.461435,4216.922974,4223.58964
55,0,4218.974256,4203.07682,4216.410153,4192.30759,4221.025538,4216.410153,4214.871692,4212.307589,4215.384512,4218.461435,4214.871692,4262.563998,4211.281948,4218.974256
56,0,4217.435794,4206.666564,4217.435794,4194.358872,4219.487076,4217.435794,4218.461435,4212.307589,4216.410153,4221.025538,4216.410153,4272.307588,4217.435794,4216.922974
57,0,4214.871692,4209.743487,4218.461435,4198.461436,4218.974256,4218.974256,4219.999897,4212.82041,4215.897333,4222.563999,4231.794768,4265.640921,4225.640922,4218.974256
58,0,4214.358871,4211.281948,4217.948615,4205.128102,4221.538358,4215.897333,4214.871692,4212.82041,4210.769128,4215.384512,4227.179384,4262.563998,4217.435794,4217.948615
59,0,4214.871692,4207.692205,4215.384512,4198.974256,4214.358871,4213.33323,4210.769128,4205.128102,4203.589641,4202.051179,4210.256307,4261.538357,4202.051179,4211.281948
60,0,4217.435794,4206.666564,4217.948615,4191.794769,4211.794769,4216.922974,4214.358871,4204.615282,4203.589641,4201.538359,4210.769128,4264.10246,4203.589641,4211.794769
61,0,4218.461435,4209.230666,4220.512717,4196.410154,4220.512717,4216.922974,4214.871692,4216.410153,4209.230666,4214.358871,4217.435794,4267.692203,4211.794769,4217.435794
62,0,4217.948615,4211.794769,4221.538358,4202.051179,4228.205025,4214.871692,4213.846051,4218.974256,4214.871692,4223.07682,4219.999897,4268.717844,4213.33323,4221.025538
63,0,4214.358871,4206.153743,4217.948615,4193.846051,4220.512717,4215.384512,4213.33323,4208.205025,4211.794769,4213.846051,4213.33323,4265.128101,4204.102461,4216.922974
64,0,4212.82041,4203.07682,4213.33323,4187.692205,4213.33323,4217.948615,4215.384512,4209.230666,4209.230666,4208.717846,4209.230666,4257.435793,4199.487077,4212.82041
65,0,4214.871692,4203.07682,4212.307589,4190.769128,4213.846051,4216.922974,4215.384512,4215.384512,4212.307589,4219.999897,4215.384512,4255.384511,4208.717846,4216.410153
66,0,4219.487076,4206.666564,4218.461435,4198.974256,4222.051179,4217.948615,4218.461435,4215.897333,4216.410153,4227.179384,4220.512717,4265.128101,4219.487076,4222.051179
67,0,4222.563999,4211.281948,4219.999897,4199.999897,4225.640922,4218.461435,4219.487076,4215.384512,4214.358871,4215.897333,4214.871692,4265.128101,4217.435794,4223.07682
68,0,4219.487076,4214.358871,4215.897333,4201.025538,4218.461435,4214.871692,4211.794769,4215.384512,4211.281948,4211.281948,4212.82041,4256.922973,4212.307589,4219.999897
69,0,4213.33323,4213.846051,4217.435794,4208.205025,4217.948615,4215.384512,4209.230666,4214.358871,4213.846051,4221.025538,4215.384512,4258.974255,4215.384512,4217.435794
70,0,4215.897333,4211.281948,4221.025538,4206.666564,4232.307589,4224.615281,4217.948615,4215.384512,4223.07682,4234.358871,4221.025538,4268.717844,4225.128102,4224.615281
71,0,4221.538358,4209.230666,4215.897333,4196.410154,4237.948614,4226.153743,4221.538358,4218.974256,4226.666563,4237.948614,4228.205025,4272.820408,4229.743486,4235.384512
72,0,4217.948615,4210.256307,4210.769128,4195.897333,4228.205025,4218.461435,4216.410153,4218.974256,4221.025538,4227.692204,4223.58964,4268.717844,4225.128102,4231.281948
73,0,4213.846051,4213.33323,4217.948615,4206.666564,4227.692204,4224.102461,4224.615281,4223.58964,4222.563999,4230.256307,4221.025538,4265.640921,4227.692204,4225.128102
74,0,4214.358871,4213.846051,4221.025538,4210.256307,4234.358871,4230.769127,4229.230666,4228.205025,4230.769127,4238.461435,4230.769127,4268.205024,4233.84605,4228.717845
75,0,4218.974256,4219.999897,4222.051179,4212.307589,4234.358871,4224.615281,4223.07682,4230.769127,4230.769127,4233.33323,4235.384512,4275.897331,4232.307589,4234.358871
76,0,4220.512717,4224.102461,4225.640922,4214.358871,4232.307589,4217.948615,4223.07682,4232.820409,4224.102461,4222.563999,4225.640922,4274.35887,4226.153743,4234.358871
77,0,4216.922974,4217.948615,4224.615281,4211.794769,4228.717845,4221.025538,4225.128102,4232.307589,4225.640922,4225.128102,4225.128102,4268.205024,4223.58964,4233.33323
78,0,4211.281948,4208.205025,4216.922974,4204.102461,4216.410153,4219.487076,4223.07682,4228.205025,4226.153743,4227.692204,4229.743486,4267.692203,4224.615281,4231.281948
79,0,4212.307589,4210.256307,4216.410153,4203.07682,4217.948615,4218.974256,4226.153743,4225.640922,4224.102461,4225.640922,4228.205025,4272.307588,4230.256307,4232.820409
80,0,4217.948615,4217.435794,4217.948615,4209.743487,4228.717845,4223.58964,4224.615281,4227.692204,4225.640922,4228.205025,4227.179384,4270.769126,4230.769127,4234.358871
81,0,4216.922974,4215.384512,4215.384512,4216.410153,4227.692204,4222.051179,4218.461435,4228.717845,4224.615281,4229.230666,4228.205025,4267.179383,4224.615281,4226.666563
82,0,4208.205025,4207.179384,4211.794769,4208.717846,4219.487076,4213.846051,4217.435794,4223.58964,4214.871692,4220.512717,4219.487076,4259.999896,4215.384512,4213.33323
83,0,4207.179384,4208.205025,4210.769128,4202.051179,4223.07682,4215.897333,4219.487076,4218.974256,4215.384512,4215.897333,4214.358871,4253.333229,4208.717846,4213.33323
84,0,4212.82041,4211.281948,4210.256307,4208.205025,4229.230666,4224.102461,4218.974256,4218.461435,4218.461435,4218.461435,4215.384512,4251.794768,4208.205025,4220.512717
85,0,4212.307589,4210.256307,4212.82041,4209.743487,4228.205025,4225.640922,4225.640922,4224.102461,4214.871692,4220.512717,4214.871692,4256.922973,4214.358871,4222.051179
86,0,4208.205025,4207.692205,4213.846051,4205.128102,4227.179384,4223.07682,4224.615281,4225.128102,4213.846051,4215.897333,4217.435794,4262.051178,4216.410153,4219.999897
87,0,4211.794769,4210.256307,4215.384512,4207.179384,4232.307589,4227.179384,4219.487076,4222.051179,4218.461435,4213.846051,4219.999897,4259.487075,4213.33323,4223.07682
88,0,4214.358871,4209.743487,4215.897333,4208.205025,4227.179384,4231.794768,4219.999897,4222.051179,4220.512717,4219.999897,4219.999897,4251.794768,4211.281948,4225.640922
89,0,4216.922974,4210.769128,4216.922974,4208.717846,4218.974256,4227.179384,4219.487076,4223.07682,4219.487076,4227.179384,4225.640922,4258.974255,4217.948615,4229.743486
90,0,4224.615281,4216.410153,4226.153743,4216.410153,4229.230666,4223.58964,4223.07682,4222.563999,4220.512717,4229.743486,4232.820409,4276.922972,4229.230666,4238.974255
91,0,4223.07682,4214.871692,4230.769127,4215.897333,4237.435794,4226.153743,4228.717845,4221.538358,4221.538358,4230.256307,4230.256307,4275.897331,4229.743486,4235.384512
92,0,4212.82041,4208.205025,4222.563999,4214.358871,4229.230666,4226.666563,4228.205025,4219.999897,4216.922974,4221.538358,4226.666563,4263.076819,4221.538358,4225.128102
93,0,4208.717846,4205.640923,4213.33323,4219.999897,4223.58964,4221.025538,4224.615281,4214.871692,4209.230666,4206.666564,4222.563999,4257.435793,4211.794769,4223.58964
94,0,4211.281948,4206.666564,4215.384512,4218.974256,4227.692204,4218.974256,4225.128102,4217.435794,4213.33323,4212.82041,4218.974256,4256.410152,4209.230666,4225.128102
95,0,4210.769128,4204.102461,4215.384512,4207.692205,4224.102461,4217.948615,4222.051179,4219.999897,4216.410153,4223.07682,4219.487076,4253.333229,4213.846051,4217.948615
96,0,4206.666564,4206.153743,4209.230666,4207.179384,4226.666563,4216.410153,4216.922974,4215.897333,4209.230666,4218.974256,4219.487076,4250.769127,4214.871692,4215.384512
97,0,4208.717846,4210.256307,4207.179384,4211.281948,4235.897332,4216.922974,4215.897333,4215.897333,4205.640923,4214.871692,4212.82041,4246.153742,4209.743487,4219.487076
98,0,4224.615281,4211.281948,4211.281948,4211.281948,4227.692204,4219.999897,4215.897333,4218.974256,4214.871692,4222.563999,4211.281948,4244.615281,4207.692205,4216.410153
99,0,4230.256307,4215.384512,4215.897333,4213.846051,4217.948615,4224.615281,4217.435794,4217.948615,4221.538358,4225.640922,4214.871692,4248.717845,4211.794769,4213.33323
100,0,4218.974256,4219.999897,4219.487076,4220.512717,4231.794768,4229.743486,4228.717845,4223.58964,4222.563999,4224.102461,4222.051179,4254.35887,4217.435794,4219.999897
101,0,4209.743487,4214.358871,4217.435794,4214.871692,4241.025537,4225.640922,4232.307589,4227.179384,4221.025538,4224.615281,4224.102461,4251.281947,4216.922974,4221.025538
102,0,4212.82041,4212.307589,4213.846051,4214.358871,4235.384512,4226.666563,4225.128102,4222.563999,4220.512717,4229.230666,4221.538358,4248.205024,4214.871692,4217.948615
103,0,4216.410153,4216.922974,4213.846051,4219.487076,4237.435794,4230.769127,4220.512717,4225.640922,4223.07682,4236.410153,4222.563999,4254.35887,4215.384512,4223.58964
104,0,4221.025538,4216.410153,4219.999897,4216.410153,4245.128101,4228.205025,4225.640922,4236.410153,4229.743486,4240.512717,4230.256307,4265.640921,4222.051179,4235.384512
105,0,4218.974256,4208.205025,4221.025538,4208.717846,4236.922973,4221.538358,4229.743486,4234.871691,4232.820409,4235.384512,4230.769127,4263.076819,4224.102461,4230.256307
106,0,4209.230666,4205.128102,4215.897333,4208.717846,4227.692204,4220.512717,4227.179384,4230.769127,4230.769127,4229.743486,4226.666563,4255.897332,4221.538358,4219.487076
107,0,4210.769128,4207.692205,4214.871692,4211.281948,4231.794768,4223.58964,4227.179384,4233.84605,4227.692204,4231.281948,4230.256307,4257.948614,4219.999897,4222.563999
108,0,4217.948615,4211.794769,4221.025538,4213.33323,4232.820409,4226.666563,4232.820409,4233.84605,4225.128102,4231.794768,4227.179384,4259.487075,4218.461435,4225.128102
109,0,4219.999897,4214.358871,4225.128102,4215.384512,4223.07682,4228.205025,4233.84605,4231.281948,4224.615281,4227.692204,4225.128102,4258.461434,4216.410153,4224.102461
110,0,4217.948615,4210.256307,4222.051179,4212.82041,4225.640922,4223.58964,4229.743486,4230.769127,4226.153743,4224.102461,4228.205025,4259.487075,4215.384512,4225.640922
111,0,4216.922974,4209.743487,4220.512717,4214.871692,4241.025537,4221.538358,4229.230666,4234.358871,4223.07682,4221.538358,4225.128102,4261.538357,4217.435794,4223.58964
112,0,4215.384512,4208.205025,4218.461435,4213.846051,4238.461435,4226.666563,4229.743486,4233.84605,4217.435794,4217.435794,4218.974256,4257.435793,4212.307589,4214.871692
113,0,4214.358871,4202.564,4216.922974,4204.102461,4228.717845,4232.820409,4229.743486,4228.717845,4222.563999,4224.102461,4225.128102,4252.307588,4208.717846,4215.897333
114,0,4213.33323,4199.999897,4215.384512,4201.538359,4228.717845,4231.794768,4226.153743,4226.666563,4226.666563,4226.153743,4225.640922,4246.153742,4210.769128,4222.563999
115,0,4216.922974,4210.769128,4217.948615,4214.871692,4229.230666,4233.33323,4222.051179,4227.179384,4223.07682,4221.538358,4218.974256,4243.58964,4216.410153,4222.563999
116,0,4222.563999,4214.358871,4225.128102,4217.435794,4224.615281,4232.307589,4218.974256,4222.051179,4224.102461,4222.051179,4222.051179,4245.128101,4217.948615,4221.025538
117,0,4221.538358,4204.615282,4227.692204,4205.640923,4224.615281,4223.58964,4218.461435,4218.461435,4226.153743,4223.58964,4222.563999,4247.692204,4212.307589,4219.487076
118,0,4216.410153,4200.512718,4224.102461,4203.07682,4217.435794,4219.999897,4217.435794,4220.512717,4216.922974,4212.307589,4205.128102,4244.615281,4206.666564,4213.846051
119,0,4217.948615,4208.205025,4228.717845,4212.82041,4213.846051,4226.153743,4221.538358,4222.051179,4212.82041,4205.128102,4199.487077,4241.538358,4208.205025,4215.897333
120,0,4220.512717,4208.205025,4234.871691,4212.82041,4224.615281,4227.179384,4223.58964,4217.435794,4215.384512,4206.153743,4209.230666,4239.999896,4206.666564,4219.487076
121,0,4222.051179,4208.205025,4233.84605,4213.846051,4238.974255,4227.692204,4221.538358,4218.461435,4216.410153,4206.153743,4213.846051,4245.128101,4206.153743,4218.461435
